Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00       14     0.00     0.00  bool __gnu_cxx::operator==<std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&)
  0.00      0.00     0.00       13     0.00     0.00  KDTree::insert(std::vector<int, std::allocator<int> >)
  0.00      0.00     0.00       13     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::operator++()
  0.00      0.00     0.00       13     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::operator*() const
  0.00      0.00     0.00       13     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_range_check(unsigned long) const
  0.00      0.00     0.00       13     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator()
  0.00      0.00     0.00       13     0.00     0.00  void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&)
  0.00      0.00     0.00       13     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::at(unsigned long)
  0.00      0.00     0.00       13     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&)
  0.00      0.00     0.00       13     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long)
  0.00      0.00     0.00       13     0.00     0.00  void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&)
  0.00      0.00     0.00       13     0.00     0.00  decltype (::new ((void*)(0)) std::vector<int, std::allocator<int> >((declval<std::vector<int, std::allocator<int> > const&>)())) std::construct_at<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&)
  0.00      0.00     0.00       12     0.00     0.00  KDTree::insert(std::vector<int, std::allocator<int> >, KDNode*)
  0.00      0.00     0.00       11     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const
  0.00      0.00     0.00       10     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&)
  0.00      0.00     0.00       10     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const
  0.00      0.00     0.00       10     0.00     0.00  std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.00     0.00       10     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.00     0.00       10     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
  0.00      0.00     0.00       10     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_do_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&, std::integral_constant<bool, true>)
  0.00      0.00     0.00       10     0.00     0.00  std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
  0.00      0.00     0.00       10     0.00     0.00  std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
  0.00      0.00     0.00        9     0.00     0.00  KDTree::minOfPoints(std::vector<KDNode*, std::allocator<KDNode*> >, int)
  0.00      0.00     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<KDNode*>::deallocate(KDNode**, unsigned long)
  0.00      0.00     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<KDNode*>::allocate(unsigned long, void const*)
  0.00      0.00     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<KDNode*>::new_allocator()
  0.00      0.00     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<KDNode*>::_M_max_size() const
  0.00      0.00     0.00        9     0.00     0.00  std::initializer_list<KDNode*>::end() const
  0.00      0.00     0.00        9     0.00     0.00  std::initializer_list<KDNode*>::size() const
  0.00      0.00     0.00        9     0.00     0.00  std::allocator<KDNode*>::allocator()
  0.00      0.00     0.00        9     0.00     0.00  KDNode** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<KDNode*>(KDNode* const*, KDNode* const*, KDNode**)
  0.00      0.00     0.00        9     0.00     0.00  void std::_Destroy_aux<true>::__destroy<KDNode**>(KDNode**, KDNode**)
  0.00      0.00     0.00        9     0.00     0.00  std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_M_allocate(unsigned long)
  0.00      0.00     0.00        9     0.00     0.00  std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_Vector_impl::_Vector_impl(std::allocator<KDNode*> const&)
  0.00      0.00     0.00        9     0.00     0.00  std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        9     0.00     0.00  std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_M_deallocate(KDNode**, unsigned long)
  0.00      0.00     0.00        9     0.00     0.00  std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.00     0.00        9     0.00     0.00  std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_Vector_base(std::allocator<KDNode*> const&)
  0.00      0.00     0.00        9     0.00     0.00  std::_Vector_base<KDNode*, std::allocator<KDNode*> >::~_Vector_base()
  0.00      0.00     0.00        9     0.00     0.00  std::allocator_traits<std::allocator<KDNode*> >::deallocate(std::allocator<KDNode*>&, KDNode**, unsigned long)
  0.00      0.00     0.00        9     0.00     0.00  std::allocator_traits<std::allocator<KDNode*> >::allocate(std::allocator<KDNode*>&, unsigned long)
  0.00      0.00     0.00        9     0.00     0.00  std::allocator_traits<std::allocator<KDNode*> >::max_size(std::allocator<KDNode*> const&)
  0.00      0.00     0.00        9     0.00     0.00  KDNode** std::__uninitialized_copy<true>::__uninit_copy<KDNode* const*, KDNode**>(KDNode* const*, KDNode* const*, KDNode**)
  0.00      0.00     0.00        9     0.00     0.00  std::vector<KDNode*, std::allocator<KDNode*> >::_S_max_size(std::allocator<KDNode*> const&)
  0.00      0.00     0.00        9     0.00     0.00  std::vector<KDNode*, std::allocator<KDNode*> >::_S_check_init_len(unsigned long, std::allocator<KDNode*> const&)
  0.00      0.00     0.00        9     0.00     0.00  void std::vector<KDNode*, std::allocator<KDNode*> >::_M_range_initialize<KDNode* const*>(KDNode* const*, KDNode* const*, std::forward_iterator_tag)
  0.00      0.00     0.00        9     0.00     0.00  std::vector<KDNode*, std::allocator<KDNode*> >::end()
  0.00      0.00     0.00        9     0.00     0.00  std::vector<KDNode*, std::allocator<KDNode*> >::begin()
  0.00      0.00     0.00        9     0.00     0.00  std::vector<KDNode*, std::allocator<KDNode*> >::vector(std::initializer_list<KDNode*>, std::allocator<KDNode*> const&)
  0.00      0.00     0.00        9     0.00     0.00  std::vector<KDNode*, std::allocator<KDNode*> >::~vector()
  0.00      0.00     0.00        9     0.00     0.00  std::iterator_traits<KDNode* const*>::difference_type std::__distance<KDNode* const*>(KDNode* const*, KDNode* const*, std::random_access_iterator_tag)
  0.00      0.00     0.00        9     0.00     0.00  KDNode** std::__niter_base<KDNode**>(KDNode**)
  0.00      0.00     0.00        9     0.00     0.00  KDNode** std::__niter_wrap<KDNode**>(KDNode** const&, KDNode**)
  0.00      0.00     0.00        9     0.00     0.00  KDNode** std::__copy_move_a<false, KDNode* const*, KDNode**>(KDNode* const*, KDNode* const*, KDNode**)
  0.00      0.00     0.00        9     0.00     0.00  KDNode** std::__copy_move_a1<false, KDNode* const*, KDNode**>(KDNode* const*, KDNode* const*, KDNode**)
  0.00      0.00     0.00        9     0.00     0.00  KDNode** std::__copy_move_a2<false, KDNode* const*, KDNode**>(KDNode* const*, KDNode* const*, KDNode**)
  0.00      0.00     0.00        9     0.00     0.00  KDNode** std::uninitialized_copy<KDNode* const*, KDNode**>(KDNode* const*, KDNode* const*, KDNode**)
  0.00      0.00     0.00        9     0.00     0.00  std::iterator_traits<KDNode* const*>::iterator_category std::__iterator_category<KDNode* const*>(KDNode* const* const&)
  0.00      0.00     0.00        9     0.00     0.00  KDNode** std::__uninitialized_copy_a<KDNode* const*, KDNode**, KDNode*>(KDNode* const*, KDNode* const*, KDNode**, std::allocator<KDNode*>&)
  0.00      0.00     0.00        9     0.00     0.00  KDNode** std::copy<KDNode* const*, KDNode**>(KDNode* const*, KDNode* const*, KDNode**)
  0.00      0.00     0.00        9     0.00     0.00  void std::_Destroy<KDNode**>(KDNode**, KDNode**)
  0.00      0.00     0.00        9     0.00     0.00  void std::_Destroy<KDNode**, KDNode*>(KDNode**, KDNode**, std::allocator<KDNode*>&)
  0.00      0.00     0.00        9     0.00     0.00  std::iterator_traits<KDNode* const*>::difference_type std::distance<KDNode* const*>(KDNode* const*, KDNode* const*)
  0.00      0.00     0.00        8     0.00     0.00  std::allocator<KDNode>::~allocator()
  0.00      0.00     0.00        7     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<KDNode>::new_allocator(__gnu_cxx::new_allocator<KDNode> const&)
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*)
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::__aligned_buffer<KDNode>::_M_ptr()
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::__aligned_buffer<KDNode>::_M_addr()
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const
  0.00      0.00     0.00        6     0.00     0.00  std::__shared_ptr<KDNode, (__gnu_cxx::_Lock_policy)2>::get() const
  0.00      0.00     0.00        6     0.00     0.00  std::initializer_list<int>::begin() const
  0.00      0.00     0.00        6     0.00     0.00  std::__shared_ptr_access<KDNode, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const
  0.00      0.00     0.00        6     0.00     0.00  std::allocator<KDNode>::allocator(std::allocator<KDNode> const&)
  0.00      0.00     0.00        6     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data const&)
  0.00      0.00     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  std::_Sp_counted_ptr_inplace<KDNode, std::allocator<KDNode>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
  0.00      0.00     0.00        6     0.00     0.00  int const* std::__miter_base<int const*>(int const*)
  0.00      0.00     0.00        6     0.00     0.00  int const* std::__niter_base<int const*>(int const*)
